YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_NAME,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08,WEEKENDS/HOLIDAY,22,Riviera,PE4,425,779
2023-08,WEEKDAY,22,Riviera,PE4,815,1838
2023-08,WEEKDAY,5,Newton,NS21/DT11,3658,2656
2023-08,WEEKENDS/HOLIDAY,5,Newton,NS21/DT11,647,400
2023-08,WEEKDAY,15,Farmway,SW2,3133,5151
2023-08,WEEKENDS/HOLIDAY,15,Farmway,SW2,2053,2525
2023-08,WEEKENDS/HOLIDAY,20,Samudera,PW4,2647,2724
2023-08,WEEKDAY,20,Samudera,PW4,4285,7804
2023-08,WEEKENDS/HOLIDAY,16,Downtown,DT17,2997,3626
2023-08,WEEKDAY,16,Downtown,DT17,22184,6999
2023-08,WEEKENDS/HOLIDAY,15,King Albert Park,DT6,3200,3097
2023-08,WEEKDAY,15,King Albert Park,DT6,14091,9498
2023-08,WEEKENDS/HOLIDAY,5,Teck Whye,BP4,288,71
2023-08,WEEKDAY,5,Teck Whye,BP4,1337,264
2023-08,WEEKENDS/HOLIDAY,0,Commonwealth,EW20,13,250
2023-08,WEEKDAY,0,Commonwealth,EW20,53,477
2023-08,WEEKENDS/HOLIDAY,14,Fajar,BP10,1342,1613
2023-08,WEEKDAY,14,Fajar,BP10,2590,3712
2023-08,WEEKENDS/HOLIDAY,16,Aljunied,EW9,13584,12462
2023-08,WEEKDAY,16,Aljunied,EW9,22516,20486
2023-08,WEEKENDS/HOLIDAY,21,Marina South Pier,NS28,1112,414
2023-08,WEEKDAY,21,Marina South Pier,NS28,950,636
2023-08,WEEKDAY,9,Potong Pasir,NE10,26271,20538
2023-08,WEEKENDS/HOLIDAY,9,Potong Pasir,NE10,7560,4989
2023-08,WEEKDAY,23,Samudera,PW4,682,2365
2023-08,WEEKENDS/HOLIDAY,23,Samudera,PW4,348,1051
2023-08,WEEKDAY,22,Farrer Road,CC20,2063,4120
2023-08,WEEKENDS/HOLIDAY,22,Farrer Road,CC20,663,1518
2023-08,WEEKDAY,9,Fernvale,SW5,10744,5424
2023-08,WEEKENDS/HOLIDAY,9,Fernvale,SW5,4220,2866
2023-08,WEEKENDS/HOLIDAY,13,City Hall,NS25/EW13,27165,40876
2023-08,WEEKDAY,13,City Hall,NS25/EW13,60564,51434
2023-08,WEEKENDS/HOLIDAY,21,Sam Kee,PW1,918,160
2023-08,WEEKDAY,21,Sam Kee,PW1,1960,321
2023-08,WEEKDAY,0,Newton,NS21/DT11,1755,2136
2023-08,WEEKENDS/HOLIDAY,0,Newton,NS21/DT11,846,1064
2023-08,WEEKENDS/HOLIDAY,17,Compassvale,SE1,2073,2008
2023-08,WEEKDAY,17,Compassvale,SE1,6194,6967
2023-08,WEEKENDS/HOLIDAY,12,Tuas Crescent,EW31,1992,373
2023-08,WEEKDAY,12,Tuas Crescent,EW31,2450,985
2023-08,WEEKDAY,18,Kangkar,SE4,4106,9591
2023-08,WEEKENDS/HOLIDAY,18,Kangkar,SE4,1436,2031
2023-08,WEEKDAY,7,Upper Changi,DT34,10363,10681
2023-08,WEEKENDS/HOLIDAY,7,Upper Changi,DT34,898,1139
2023-08,WEEKDAY,18,South View,BP2,3885,9231
2023-08,WEEKENDS/HOLIDAY,18,South View,BP2,1161,1333
2023-08,WEEKENDS/HOLIDAY,17,Layar,SW6,1668,1739
2023-08,WEEKDAY,17,Layar,SW6,5370,6422
2023-08,WEEKENDS/HOLIDAY,16,one-north,CC23,2668,1404
2023-08,WEEKDAY,16,one-north,CC23,26511,5743
2023-08,WEEKDAY,8,Sam Kee,PW1,790,2271
2023-08,WEEKENDS/HOLIDAY,8,Sam Kee,PW1,117,1114
2023-08,WEEKENDS/HOLIDAY,20,Ranggung,SE5,560,1507
2023-08,WEEKDAY,20,Ranggung,SE5,1340,4344
2023-08,WEEKENDS/HOLIDAY,7,Lorong Chuan,CC14,2072,1050
2023-08,WEEKDAY,7,Lorong Chuan,CC14,20565,19358
2023-08,WEEKDAY,13,Queenstown,EW19,15154,14719
2023-08,WEEKENDS/HOLIDAY,13,Queenstown,EW19,8483,7827
2023-08,WEEKENDS/HOLIDAY,20,Marina Bay,NS27/CE2/TE20,5699,2966
2023-08,WEEKDAY,20,Marina Bay,NS27/CE2/TE20,8140,3580
2023-08,WEEKENDS/HOLIDAY,8,Hillview,DT3,4203,2223
2023-08,WEEKDAY,8,Hillview,DT3,33785,6388
2023-08,WEEKENDS/HOLIDAY,8,Gardens by the Bay,TE22,236,990
2023-08,WEEKDAY,8,Gardens by the Bay,TE22,237,1808
2023-08,WEEKENDS/HOLIDAY,18,Fort Canning,DT20,3477,3890
2023-08,WEEKDAY,18,Fort Canning,DT20,19508,18395
2023-08,WEEKDAY,5,Downtown,DT17,55,3
2023-08,WEEKENDS/HOLIDAY,5,Downtown,DT17,14,0
2023-08,WEEKDAY,16,Promenade,CC4/DT15,24632,17214
2023-08,WEEKENDS/HOLIDAY,16,Promenade,CC4/DT15,13751,13037
2023-08,WEEKENDS/HOLIDAY,10,King Albert Park,DT6,3569,2147
2023-08,WEEKDAY,10,King Albert Park,DT6,7201,5998
2023-08,WEEKENDS/HOLIDAY,9,Bukit Gombak,NS3,11045,6968
2023-08,WEEKDAY,9,Bukit Gombak,NS3,30708,12954
2023-08,WEEKENDS/HOLIDAY,7,Chinese Garden,EW25,5393,3527
2023-08,WEEKDAY,7,Chinese Garden,EW25,52266,18237
2023-08,WEEKENDS/HOLIDAY,23,Bakau,SE3,65,1045
2023-08,WEEKDAY,23,Bakau,SE3,130,2572
2023-08,WEEKDAY,18,Bukit Panjang,BP6/DT1,66822,141754
2023-08,WEEKENDS/HOLIDAY,18,Bukit Panjang,BP6/DT1,18278,25092
2023-08,WEEKENDS/HOLIDAY,23,Petir,BP7,9,118
2023-08,WEEKDAY,23,Petir,BP7,48,486
2023-08,WEEKDAY,17,Somerset,NS23,66320,50648
2023-08,WEEKENDS/HOLIDAY,17,Somerset,NS23,27144,23002
2023-08,WEEKENDS/HOLIDAY,0,Samudera,PW4,36,295
2023-08,WEEKDAY,0,Samudera,PW4,139,613
2023-08,WEEKENDS/HOLIDAY,22,Samudera,PW4,1270,1739
2023-08,WEEKDAY,22,Samudera,PW4,2151,3894
2023-08,WEEKDAY,7,Eunos,EW7,39952,22088
2023-08,WEEKENDS/HOLIDAY,7,Eunos,EW7,5626,3835
2023-08,WEEKENDS/HOLIDAY,22,Ubi,DT27,1193,3619
2023-08,WEEKDAY,22,Ubi,DT27,3898,7292
2023-08,WEEKDAY,21,Kaki Bukit,DT28,4584,14859
2023-08,WEEKENDS/HOLIDAY,21,Kaki Bukit,DT28,1556,7912
2023-08,WEEKENDS/HOLIDAY,23,Bishan,NS17/CC15,2829,6572
2023-08,WEEKDAY,23,Bishan,NS17/CC15,6497,15902
2023-08,WEEKDAY,12,Bukit Gombak,NS3,19763,13591
2023-08,WEEKENDS/HOLIDAY,12,Bukit Gombak,NS3,11692,7282
2023-08,WEEKDAY,21,Farrer Road,CC20,2920,5838
2023-08,WEEKENDS/HOLIDAY,21,Farrer Road,CC20,1025,2131
2023-08,WEEKENDS/HOLIDAY,23,Bukit Panjang,BP6/DT1,1710,12101
2023-08,WEEKDAY,23,Bukit Panjang,BP6/DT1,5614,25354
2023-08,WEEKDAY,16,Holland Village,CC21,10622,11383
2023-08,WEEKENDS/HOLIDAY,16,Holland Village,CC21,4984,3980
2023-08,WEEKDAY,8,Pending,BP8,3057,3617
2023-08,WEEKENDS/HOLIDAY,8,Pending,BP8,485,617
2023-08,WEEKDAY,17,Mountbatten,CC7,16548,11569
2023-08,WEEKENDS/HOLIDAY,17,Mountbatten,CC7,4456,4238
2023-08,WEEKENDS/HOLIDAY,6,Punggol Point,PW3,299,158
2023-08,WEEKDAY,6,Punggol Point,PW3,2985,1153
2023-08,WEEKDAY,10,Bras Basah,CC2,2767,8844
2023-08,WEEKENDS/HOLIDAY,10,Bras Basah,CC2,1510,2756
2023-08,WEEKENDS/HOLIDAY,14,Hillview,DT3,3748,2924
2023-08,WEEKDAY,14,Hillview,DT3,8003,7401
2023-08,WEEKDAY,10,Springleaf,TE4,3004,3258
2023-08,WEEKENDS/HOLIDAY,10,Springleaf,TE4,1973,2057
2023-08,WEEKENDS/HOLIDAY,9,Kadaloor,PE5,3398,959
2023-08,WEEKDAY,9,Kadaloor,PE5,8904,2826
2023-08,WEEKDAY,19,Thanggam,SW4,2056,6665
2023-08,WEEKENDS/HOLIDAY,19,Thanggam,SW4,742,1318
2023-08,WEEKENDS/HOLIDAY,19,Clarke Quay,NE5,7467,8903
2023-08,WEEKDAY,19,Clarke Quay,NE5,33982,22307
2023-08,WEEKENDS/HOLIDAY,19,Braddell,NS18,4510,7327
2023-08,WEEKDAY,19,Braddell,NS18,17200,28676
2023-08,WEEKDAY,11,Cashew,DT2,3309,977
2023-08,WEEKENDS/HOLIDAY,11,Cashew,DT2,1335,503
2023-08,WEEKENDS/HOLIDAY,23,Kaki Bukit,DT28,573,3854
2023-08,WEEKDAY,23,Kaki Bukit,DT28,1722,7305
2023-08,WEEKENDS/HOLIDAY,16,Woodleigh,NE11,7080,6755
2023-08,WEEKDAY,16,Woodleigh,NE11,22780,13752
2023-08,WEEKENDS/HOLIDAY,11,Sembawang,NS11,21658,11332
2023-08,WEEKDAY,11,Sembawang,NS11,33528,20175
2023-08,WEEKDAY,10,Sumang,PW6,1946,794
2023-08,WEEKENDS/HOLIDAY,10,Sumang,PW6,1238,419
2023-08,WEEKDAY,13,Beauty World,DT5,15188,11758
2023-08,WEEKENDS/HOLIDAY,13,Beauty World,DT5,10643,6848
2023-08,WEEKDAY,0,Bugis,EW12/DT14,978,1149
2023-08,WEEKENDS/HOLIDAY,0,Bugis,EW12/DT14,515,673
2023-08,WEEKENDS/HOLIDAY,21,Mayflower,TE6,1535,6476
2023-08,WEEKDAY,21,Mayflower,TE6,3644,17021
2023-08,WEEKENDS/HOLIDAY,8,Serangoon,NE12/CC13,21449,13134
2023-08,WEEKDAY,8,Serangoon,NE12/CC13,170286,48050
2023-08,WEEKDAY,6,Kembangan,EW6,12855,6152
2023-08,WEEKENDS/HOLIDAY,6,Kembangan,EW6,1587,1034
2023-08,WEEKDAY,20,Yew Tee,NS5,16993,52094
2023-08,WEEKENDS/HOLIDAY,20,Yew Tee,NS5,7011,17718
2023-08,WEEKDAY,14,Caldecott,CC17/TE9,5141,5931
2023-08,WEEKENDS/HOLIDAY,14,Caldecott,CC17/TE9,1925,2128
2023-08,WEEKDAY,8,King Albert Park,DT6,16242,20064
2023-08,WEEKENDS/HOLIDAY,8,King Albert Park,DT6,2277,3568
2023-08,WEEKDAY,11,Stevens,DT10/TE11,10303,4246
2023-08,WEEKENDS/HOLIDAY,11,Stevens,DT10/TE11,4284,2239
2023-08,WEEKDAY,17,Riviera,PE4,2116,2743
2023-08,WEEKENDS/HOLIDAY,17,Riviera,PE4,977,1171
2023-08,WEEKENDS/HOLIDAY,9,Kangkar,SE4,2446,1351
2023-08,WEEKDAY,9,Kangkar,SE4,6072,2740
2023-08,WEEKDAY,15,Marina South Pier,NS28,2384,2425
2023-08,WEEKENDS/HOLIDAY,15,Marina South Pier,NS28,2222,2734
2023-08,WEEKENDS/HOLIDAY,6,Bugis,EW12/DT14,4519,4415
2023-08,WEEKDAY,6,Bugis,EW12/DT14,14731,17834
2023-08,WEEKENDS/HOLIDAY,9,Segar,BP11,2308,775
2023-08,WEEKDAY,9,Segar,BP11,5958,1653
2023-08,WEEKDAY,21,Maxwell,TE18,11775,3399
2023-08,WEEKENDS/HOLIDAY,21,Maxwell,TE18,3708,1860
2023-08,WEEKENDS/HOLIDAY,9,Fajar,BP10,1745,1254
2023-08,WEEKDAY,9,Fajar,BP10,4845,2730
2023-08,WEEKENDS/HOLIDAY,10,Kembangan,EW6,7109,3771
2023-08,WEEKDAY,10,Kembangan,EW6,12087,6784
2023-08,WEEKDAY,0,South View,BP2,0,1
2023-08,WEEKENDS/HOLIDAY,5,Lakeside,EW26,3424,308
2023-08,WEEKDAY,5,Lakeside,EW26,19416,2309
2023-08,WEEKDAY,16,Braddell,NS18,14068,14058
2023-08,WEEKENDS/HOLIDAY,16,Braddell,NS18,6049,5920
2023-08,WEEKDAY,0,Khatib,NS14,1285,5998
2023-08,WEEKENDS/HOLIDAY,0,Khatib,NS14,590,2503
2023-08,WEEKENDS/HOLIDAY,22,one-north,CC23,1067,688
2023-08,WEEKDAY,22,one-north,CC23,6389,1570
2023-08,WEEKDAY,21,Redhill,EW18,11904,19574
2023-08,WEEKENDS/HOLIDAY,21,Redhill,EW18,3660,7475
2023-08,WEEKDAY,7,Orchard Boulevard,TE13,1907,6026
2023-08,WEEKENDS/HOLIDAY,7,Orchard Boulevard,TE13,332,1346
2023-08,WEEKENDS/HOLIDAY,7,Kangkar,SE4,1171,615
2023-08,WEEKDAY,7,Kangkar,SE4,11974,1966
2023-08,WEEKDAY,13,Tampines East,DT33,14563,10344
2023-08,WEEKENDS/HOLIDAY,13,Tampines East,DT33,7970,5545
2023-08,WEEKENDS/HOLIDAY,15,Chinese Garden,EW25,4328,4843
2023-08,WEEKDAY,15,Chinese Garden,EW25,7624,7730
2023-08,WEEKDAY,7,Bright Hill,TE7,15289,14701
2023-08,WEEKENDS/HOLIDAY,7,Bright Hill,TE7,1411,1215
2023-08,WEEKENDS/HOLIDAY,22,Bedok North,DT29,876,4323
2023-08,WEEKDAY,22,Bedok North,DT29,1987,10654
2023-08,WEEKENDS/HOLIDAY,5,Tampines East,DT33,1074,14
2023-08,WEEKDAY,5,Tampines East,DT33,6351,45
2023-08,WEEKDAY,19,Kupang,SW3,1560,5690
2023-08,WEEKENDS/HOLIDAY,19,Kupang,SW3,644,1174
2023-08,WEEKDAY,16,Bukit Gombak,NS3,16307,24866
2023-08,WEEKENDS/HOLIDAY,16,Bukit Gombak,NS3,8709,9422
2023-08,WEEKENDS/HOLIDAY,12,Farmway,SW2,3233,2215
2023-08,WEEKDAY,12,Farmway,SW2,4637,3354
2023-08,WEEKDAY,18,Bishan,NS17/CC15,88129,136284
2023-08,WEEKENDS/HOLIDAY,18,Bishan,NS17/CC15,21760,23293
2023-08,WEEKENDS/HOLIDAY,19,Marina South Pier,NS28,2888,1079
2023-08,WEEKDAY,19,Marina South Pier,NS28,2138,1257
2023-08,WEEKENDS/HOLIDAY,7,Kallang,EW10,5750,2462
2023-08,WEEKDAY,7,Kallang,EW10,33405,11576
2023-08,WEEKENDS/HOLIDAY,12,Bedok,EW5,18873,14476
2023-08,WEEKDAY,12,Bedok,EW5,32878,27764
2023-08,WEEKDAY,10,Orchard Boulevard,TE13,3543,4125
2023-08,WEEKENDS/HOLIDAY,10,Orchard Boulevard,TE13,1533,2027
2023-08,WEEKENDS/HOLIDAY,12,Dakota,CC8,5264,3905
2023-08,WEEKDAY,12,Dakota,CC8,11384,6464
2023-08,WEEKDAY,23,Phoenix,BP5,284,548
2023-08,WEEKENDS/HOLIDAY,23,Phoenix,BP5,69,168
2023-08,WEEKENDS/HOLIDAY,11,Kovan,NE13,14940,10560
2023-08,WEEKDAY,11,Kovan,NE13,24319,16687
2023-08,WEEKDAY,10,Buangkok,NE15,23532,8010
2023-08,WEEKENDS/HOLIDAY,10,Buangkok,NE15,13445,4651
2023-08,WEEKDAY,23,Raffles Place,EW14/NS26,22577,2422
2023-08,WEEKENDS/HOLIDAY,23,Raffles Place,EW14/NS26,8445,1075
2023-08,WEEKDAY,9,Rochor,DT13,8208,22803
2023-08,WEEKENDS/HOLIDAY,9,Rochor,DT13,2770,5287
2023-08,WEEKENDS/HOLIDAY,6,Rochor,DT13,1065,1013
2023-08,WEEKDAY,6,Rochor,DT13,4547,2876
2023-08,WEEKDAY,19,Telok Blangah,CC28,4310,9846
2023-08,WEEKENDS/HOLIDAY,19,Telok Blangah,CC28,1435,2221
2023-08,WEEKDAY,13,Marina South Pier,NS28,2320,1934
2023-08,WEEKENDS/HOLIDAY,13,Marina South Pier,NS28,1567,2675
2023-08,WEEKDAY,13,Tongkang,SW7,3360,2919
2023-08,WEEKENDS/HOLIDAY,13,Tongkang,SW7,1326,1057
2023-08,WEEKDAY,14,Tampines,EW2/DT32,49228,52915
2023-08,WEEKENDS/HOLIDAY,14,Tampines,EW2/DT32,28208,27627
2023-08,WEEKDAY,9,Tampines East,DT33,40199,6500
2023-08,WEEKENDS/HOLIDAY,9,Tampines East,DT33,9315,2442
2023-08,WEEKENDS/HOLIDAY,14,Little India,NE7/DT12,18559,20073
2023-08,WEEKDAY,14,Little India,NE7/DT12,24891,30608
2023-08,WEEKENDS/HOLIDAY,8,Bencoolen,DT21,1377,2608
2023-08,WEEKDAY,8,Bencoolen,DT21,9607,25033
2023-08,WEEKDAY,8,Tanah Merah,EW4,55853,26799
2023-08,WEEKENDS/HOLIDAY,8,Tanah Merah,EW4,8396,4586
2023-08,WEEKDAY,20,Joo Koon,EW29,26401,7743
2023-08,WEEKENDS/HOLIDAY,20,Joo Koon,EW29,5423,7893
2023-08,WEEKENDS/HOLIDAY,12,Phoenix,BP5,1228,936
2023-08,WEEKDAY,12,Phoenix,BP5,2356,1730
2023-08,WEEKENDS/HOLIDAY,20,Sengkang,NE16/STC,13812,23713
2023-08,WEEKDAY,20,Sengkang,NE16/STC,36207,73027
2023-08,WEEKENDS/HOLIDAY,13,Novena,NS20,22429,14829
2023-08,WEEKDAY,13,Novena,NS20,49760,50545
2023-08,WEEKDAY,22,Kupang,SW3,347,2806
2023-08,WEEKENDS/HOLIDAY,22,Kupang,SW3,194,1026
2023-08,WEEKENDS/HOLIDAY,14,Coral Edge,PE3,3021,2931
2023-08,WEEKDAY,14,Coral Edge,PE3,5894,8228
2023-08,WEEKENDS/HOLIDAY,10,Kovan,NE13,14219,11267
2023-08,WEEKDAY,10,Kovan,NE13,25596,16381
2023-08,WEEKDAY,17,Punggol,NE17/PTC,53977,81743
2023-08,WEEKENDS/HOLIDAY,17,Punggol,NE17/PTC,25300,26993
2023-08,WEEKENDS/HOLIDAY,5,Rumbia,SE2,688,21
2023-08,WEEKDAY,5,Rumbia,SE2,3601,78
2023-08,WEEKDAY,17,Dhoby Ghaut,NS24/NE6/CC1,66518,47579
2023-08,WEEKENDS/HOLIDAY,17,Dhoby Ghaut,NS24/NE6/CC1,27100,22274
2023-08,WEEKENDS/HOLIDAY,15,Meridian,PE2,2268,2496
2023-08,WEEKDAY,15,Meridian,PE2,4673,6478
2023-08,WEEKDAY,15,Teck Whye,BP4,9753,2414
2023-08,WEEKENDS/HOLIDAY,15,Teck Whye,BP4,771,787
2023-08,WEEKENDS/HOLIDAY,8,Orchard,TE14/NS22,5115,29651
2023-08,WEEKDAY,8,Orchard,TE14/NS22,25417,135974
2023-08,WEEKENDS/HOLIDAY,0,Chinese Garden,EW25,36,713
2023-08,WEEKDAY,0,Chinese Garden,EW25,43,1298
2023-08,WEEKENDS/HOLIDAY,13,Woodlands South ,TE3,3743,2557
2023-08,WEEKDAY,13,Woodlands South ,TE3,8855,6837
2023-08,WEEKENDS/HOLIDAY,5,King Albert Park,DT6,52,36
2023-08,WEEKDAY,5,King Albert Park,DT6,201,338
2023-08,WEEKENDS/HOLIDAY,18,Fajar,BP10,1151,2105
2023-08,WEEKDAY,18,Fajar,BP10,4065,11120
2023-08,WEEKDAY,15,Maxwell,TE18,8904,6215
2023-08,WEEKENDS/HOLIDAY,15,Maxwell,TE18,5805,3434
2023-08,WEEKDAY,11,Buona Vista,EW21/CC22,23631,21142
2023-08,WEEKENDS/HOLIDAY,11,Buona Vista,EW21/CC22,9644,11446
2023-08,WEEKDAY,5,Fort Canning,DT20,48,0
2023-08,WEEKENDS/HOLIDAY,5,Fort Canning,DT20,17,0
2023-08,WEEKENDS/HOLIDAY,22,Gardens by the Bay,TE22,3819,256
2023-08,WEEKDAY,22,Gardens by the Bay,TE22,3603,472
2023-08,WEEKDAY,10,Eunos,EW7,16406,10413
2023-08,WEEKENDS/HOLIDAY,10,Eunos,EW7,8657,5743
2023-08,WEEKENDS/HOLIDAY,8,Marsiling,NS8,10394,7039
2023-08,WEEKDAY,8,Marsiling,NS8,58426,21961
2023-08,WEEKENDS/HOLIDAY,22,Expo,CG1/DT35,6707,1371
2023-08,WEEKDAY,22,Expo,CG1/DT35,13937,2472
2023-08,WEEKDAY,16,Woodlands North ,TE1,25540,3446
2023-08,WEEKENDS/HOLIDAY,16,Woodlands North ,TE1,1880,1401
2023-08,WEEKDAY,12,Kent Ridge,CC24,29877,28700
2023-08,WEEKENDS/HOLIDAY,12,Kent Ridge,CC24,4550,5682
2023-08,WEEKDAY,8,Thanggam,SW4,6948,1704
2023-08,WEEKENDS/HOLIDAY,8,Thanggam,SW4,1092,482
2023-08,WEEKDAY,15,Jurong East,EW24/NS1,68991,62529
2023-08,WEEKENDS/HOLIDAY,15,Jurong East,EW24/NS1,44302,39414
2023-08,WEEKENDS/HOLIDAY,7,Dakota,CC8,2766,1816
2023-08,WEEKDAY,7,Dakota,CC8,22164,22978
2023-08,WEEKENDS/HOLIDAY,19,Bartley,CC12,2036,3209
2023-08,WEEKDAY,19,Bartley,CC12,6452,14725
2023-08,WEEKENDS/HOLIDAY,21,Serangoon,NE12/CC13,23118,27032
2023-08,WEEKDAY,21,Serangoon,NE12/CC13,57390,69419
2023-08,WEEKDAY,13,Mountbatten,CC7,6691,6955
2023-08,WEEKENDS/HOLIDAY,13,Mountbatten,CC7,3425,3207
2023-08,WEEKENDS/HOLIDAY,8,Hougang,NE14,15199,6687
2023-08,WEEKDAY,8,Hougang,NE14,117338,26221
2023-08,WEEKDAY,11,Joo Koon,EW29,6441,5994
2023-08,WEEKENDS/HOLIDAY,11,Joo Koon,EW29,4172,3208
2023-08,WEEKENDS/HOLIDAY,17,Marina Bay,NS27/CE2/TE20,2760,6149
2023-08,WEEKDAY,17,Marina Bay,NS27/CE2/TE20,18563,4937
2023-08,WEEKDAY,19,Rochor,DT13,20506,16033
2023-08,WEEKENDS/HOLIDAY,19,Rochor,DT13,6571,4766
2023-08,WEEKDAY,15,Redhill,EW18,15978,16690
2023-08,WEEKENDS/HOLIDAY,15,Redhill,EW18,7559,7592
2023-08,WEEKDAY,6,Eunos,EW7,21959,8616
2023-08,WEEKENDS/HOLIDAY,6,Eunos,EW7,3727,1649
2023-08,WEEKDAY,0,Dakota,CC8,140,514
2023-08,WEEKENDS/HOLIDAY,0,Dakota,CC8,43,250
2023-08,WEEKENDS/HOLIDAY,13,Toa Payoh,NS19,20688,19663
2023-08,WEEKDAY,13,Toa Payoh,NS19,40355,38721
2023-08,WEEKDAY,9,Pasir Ris,EW1,49493,13016
2023-08,WEEKENDS/HOLIDAY,9,Pasir Ris,EW1,16734,5940
2023-08,WEEKENDS/HOLIDAY,12,Tampines West,DT31,3902,2750
2023-08,WEEKDAY,12,Tampines West,DT31,7305,6270
2023-08,WEEKENDS/HOLIDAY,21,Jurong East,EW24/NS1,49263,16945
2023-08,WEEKDAY,21,Jurong East,EW24/NS1,116287,32915
2023-08,WEEKENDS/HOLIDAY,10,Bangkit,BP9,1716,854
2023-08,WEEKDAY,10,Bangkit,BP9,2965,1484
2023-08,WEEKENDS/HOLIDAY,16,Tai Seng,CC11,7465,4658
2023-08,WEEKDAY,16,Tai Seng,CC11,24758,10220
2023-08,WEEKDAY,0,Esplanade,CC3,83,28
2023-08,WEEKENDS/HOLIDAY,0,Esplanade,CC3,33,32
2023-08,WEEKDAY,17,Woodlands,NS9/TE2,79321,127014
2023-08,WEEKENDS/HOLIDAY,17,Woodlands,NS9/TE2,29211,34428
2023-08,WEEKDAY,11,Bukit Batok,NS2,23707,16995
2023-08,WEEKENDS/HOLIDAY,11,Bukit Batok,NS2,14017,8781
2023-08,WEEKDAY,22,Bedok,EW5,14004,39921
2023-08,WEEKENDS/HOLIDAY,22,Bedok,EW5,6260,17009
2023-08,WEEKENDS/HOLIDAY,18,MacPherson,CC10/DT26,7442,6626
2023-08,WEEKDAY,18,MacPherson,CC10/DT26,70929,35054
2023-08,WEEKDAY,12,Damai,PE7,4352,3345
2023-08,WEEKENDS/HOLIDAY,12,Damai,PE7,2859,1828
2023-08,WEEKDAY,6,Sengkang,NE16/STC,53879,22430
2023-08,WEEKENDS/HOLIDAY,6,Sengkang,NE16/STC,6802,2651
2023-08,WEEKDAY,11,Sumang,PW6,2009,1193
2023-08,WEEKENDS/HOLIDAY,11,Sumang,PW6,1157,600
2023-08,WEEKDAY,12,Cashew,DT2,3629,1348
2023-08,WEEKENDS/HOLIDAY,12,Cashew,DT2,1624,561
2023-08,WEEKDAY,21,Tampines East,DT33,5628,29395
2023-08,WEEKENDS/HOLIDAY,21,Tampines East,DT33,2377,11019
2023-08,WEEKENDS/HOLIDAY,16,Nibong,PW5,1816,1852
2023-08,WEEKDAY,16,Nibong,PW5,2787,3342
2023-08,WEEKDAY,17,Marina South Pier,NS28,3552,2497
2023-08,WEEKENDS/HOLIDAY,17,Marina South Pier,NS28,3460,1853
2023-08,WEEKDAY,7,Springleaf,TE4,8613,13992
2023-08,WEEKENDS/HOLIDAY,7,Springleaf,TE4,1127,1812
2023-08,WEEKENDS/HOLIDAY,22,Potong Pasir,NE10,2376,6042
2023-08,WEEKDAY,22,Potong Pasir,NE10,5912,15628
2023-08,WEEKENDS/HOLIDAY,11,Bukit Panjang,BP6/DT1,22270,15016
2023-08,WEEKDAY,11,Bukit Panjang,BP6/DT1,33546,26549
2023-08,WEEKENDS/HOLIDAY,13,Bartley,CC12,3292,2723
2023-08,WEEKDAY,13,Bartley,CC12,17984,7282
2023-08,WEEKENDS/HOLIDAY,22,Woodleigh,NE11,3112,3871
2023-08,WEEKDAY,22,Woodleigh,NE11,7373,8941
2023-08,WEEKDAY,10,Thanggam,SW4,2168,1047
2023-08,WEEKENDS/HOLIDAY,10,Thanggam,SW4,1447,695
2023-08,WEEKENDS/HOLIDAY,7,Napier,TE12,388,1843
2023-08,WEEKDAY,7,Napier,TE12,2397,10776
2023-08,WEEKENDS/HOLIDAY,8,Woodlands North ,TE1,1771,1953
2023-08,WEEKDAY,8,Woodlands North ,TE1,6197,52111
2023-08,WEEKENDS/HOLIDAY,6,Caldecott,CC17/TE9,1355,645
2023-08,WEEKDAY,6,Caldecott,CC17/TE9,10592,5547
2023-08,WEEKDAY,21,Haw Par Villa,CC25,5355,6809
2023-08,WEEKENDS/HOLIDAY,21,Haw Par Villa,CC25,1139,3070
2023-08,WEEKENDS/HOLIDAY,11,Rumbia,SE2,3474,1864
2023-08,WEEKDAY,11,Rumbia,SE2,6024,3518
2023-08,WEEKDAY,12,Yew Tee,NS5,27279,18169
2023-08,WEEKENDS/HOLIDAY,12,Yew Tee,NS5,15621,10450
2023-08,WEEKENDS/HOLIDAY,10,Tan Kah Kee,DT8,2001,1449
2023-08,WEEKDAY,10,Tan Kah Kee,DT8,5599,2949
2023-08,WEEKDAY,13,Dover,EW22,12232,15665
2023-08,WEEKENDS/HOLIDAY,13,Dover,EW22,2720,2707
2023-08,WEEKDAY,7,Woodlands,NS9/TE2,168204,82815
2023-08,WEEKENDS/HOLIDAY,7,Woodlands,NS9/TE2,17987,13733
2023-08,WEEKDAY,0,Springleaf,TE4,91,196
2023-08,WEEKENDS/HOLIDAY,0,Springleaf,TE4,74,94
2023-08,WEEKENDS/HOLIDAY,23,Segar,BP11,50,343
2023-08,WEEKDAY,23,Segar,BP11,203,1292
2023-08,WEEKDAY,11,Tampines,EW2/DT32,44842,40078
2023-08,WEEKENDS/HOLIDAY,11,Tampines,EW2/DT32,25939,22053
2023-08,WEEKENDS/HOLIDAY,13,Teck Whye,BP4,877,783
