YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08,WEEKDAY,21,TRAIN,TE4,3291,4036
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,TE4,1322,1902
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC5,2641,1909
2023-08,WEEKDAY,20,TRAIN,CC5,6067,4201
2023-08,WEEKDAY,21,TRAIN,DT23,4395,3311
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,DT23,1196,1359
2023-08,WEEKDAY,6,TRAIN,DT33,32857,8463
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,DT33,4182,1171
2023-08,WEEKDAY,17,TRAIN,TE5,5982,7587
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2022,2382
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NE8,19003,21724
2023-08,WEEKDAY,14,TRAIN,NE8,28063,29532
2023-08,WEEKDAY,5,TRAIN,PE4,810,232
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,PE4,147,18
2023-08,WEEKDAY,0,TRAIN,DT22,356,549
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT22,216,204
2023-08,WEEKDAY,13,TRAIN,CE1/DT16,24906,43750
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,19471,31012
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,PE5,122,1450
2023-08,WEEKDAY,23,TRAIN,PE5,266,3265
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,7085,30637
2023-08,WEEKDAY,9,TRAIN,NE1/CC29,18901,103011
2023-08,WEEKDAY,22,TRAIN,EW28,13508,28389
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,EW28,3584,14251
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,DT24,795,2857
2023-08,WEEKDAY,22,TRAIN,DT24,1783,6708
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,21113,21146
2023-08,WEEKDAY,16,TRAIN,NS17/CC15,49550,52350
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE19,599,1231
2023-08,WEEKDAY,9,TRAIN,TE19,1842,46344
2023-08,WEEKDAY,12,TRAIN,CC7,8925,5764
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,CC7,3800,2857
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,DT34,2755,1718
2023-08,WEEKDAY,17,TRAIN,DT34,16542,5597
2023-08,WEEKDAY,14,TRAIN,NS10,30918,31268
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NS10,17202,14790
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW7,66,578
2023-08,WEEKDAY,0,TRAIN,EW7,123,1221
2023-08,WEEKDAY,17,TRAIN,DT24,11086,10515
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,DT24,2165,2676
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,DT29,3431,1072
2023-08,WEEKDAY,7,TRAIN,DT29,30144,8387
2023-08,WEEKDAY,8,TRAIN,DT27,19646,38267
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT27,3157,3310
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,SE2,2855,2675
2023-08,WEEKDAY,17,TRAIN,SE2,5761,10265
2023-08,WEEKDAY,9,TRAIN,EW33,2629,4362
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW33,1994,819
2023-08,WEEKDAY,19,TRAIN,PE2,4034,14817
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1590,3124
2023-08,WEEKDAY,14,TRAIN,SW2,3166,4929
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2299,2406
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,NS16,17511,24727
2023-08,WEEKDAY,19,TRAIN,NS16,53947,114600
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW30,950,278
2023-08,WEEKDAY,10,TRAIN,EW30,1354,1495
2023-08,WEEKDAY,15,TRAIN,NE16/STC,41248,53833
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,21900,22051
2023-08,WEEKDAY,0,TRAIN,TE14/NS22,439,662
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,TE14/NS22,213,332
2023-08,WEEKDAY,10,TRAIN,CC12,8654,3710
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,CC12,3403,1764
2023-08,WEEKDAY,9,TRAIN,SE2,9377,2723
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,SE2,3856,1482
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW28,14537,5171
2023-08,WEEKDAY,9,TRAIN,EW28,34533,25734
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,CC25,8,155
2023-08,WEEKDAY,0,TRAIN,CC25,44,359
2023-08,WEEKDAY,0,TRAIN,DT5,143,1664
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT5,56,767
2023-08,WEEKDAY,10,TRAIN,PW5,3326,1585
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2569,779
2023-08,WEEKDAY,0,TRAIN,EW9,322,1494
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW9,189,602
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,DT20,2790,2882
2023-08,WEEKDAY,12,TRAIN,DT20,6663,5871
2023-08,WEEKDAY,23,TRAIN,PE7,227,2235
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,PE7,103,1109
2023-08,WEEKDAY,20,TRAIN,NS20,50719,16701
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,NS20,13928,6310
2023-08,WEEKDAY,15,TRAIN,CC3,9814,7633
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,CC3,7246,6712
2023-08,WEEKDAY,21,TRAIN,CC16,4753,7470
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1443,2961
2023-08,WEEKDAY,13,TRAIN,NS7,14444,14128
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NS7,9735,9003
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1421,1203
2023-08,WEEKDAY,15,TRAIN,BP11,2305,3092
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2235,1362
2023-08,WEEKDAY,15,TRAIN,EW33,3611,1703
2023-08,WEEKDAY,23,TRAIN,DT5,2982,7913
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT5,968,3327
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,DT17,3350,4811
2023-08,WEEKDAY,18,TRAIN,DT17,141236,12247
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,SW7,1073,1039
2023-08,WEEKDAY,15,TRAIN,SW7,2080,2849
2023-08,WEEKDAY,5,TRAIN,EW4,4693,516
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW4,912,54
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2488,2873
2023-08,WEEKDAY,19,TRAIN,CC16,11896,15454
2023-08,WEEKDAY,7,TRAIN,EW4,45333,48328
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW4,5873,5103
2023-08,WEEKDAY,22,TRAIN,CC12,1518,6000
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC12,635,2279
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CC3,855,7181
2023-08,WEEKDAY,9,TRAIN,CC3,2386,21329
2023-08,WEEKDAY,5,TRAIN,EW2/DT32,15271,2439
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2724,379
2023-08,WEEKDAY,16,TRAIN,NS9/TE2,51336,81594
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,27095,30169
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NS7,16188,13200
2023-08,WEEKDAY,7,TRAIN,NS7,66017,48043
2023-08,WEEKDAY,21,TRAIN,NS24/NE6/CC1,69592,18477
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,23973,9118
2023-08,WEEKDAY,6,TRAIN,NS5,74386,21209
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS5,9487,2476
2023-08,WEEKDAY,0,TRAIN,DT30,15,1141
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT30,10,459
2023-08,WEEKDAY,15,TRAIN,EW28,20404,19241
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW28,11819,9947
2023-08,WEEKDAY,8,TRAIN,SE3,10576,1688
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1690,610
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NS8,7821,7289
2023-08,WEEKDAY,15,TRAIN,NS8,17907,15917
2023-08,WEEKDAY,12,TRAIN,BP7,869,887
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,BP7,329,402
2023-08,WEEKDAY,0,TRAIN,NS17/CC15,801,2624
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,282,1287
2023-08,WEEKDAY,23,TRAIN,DT6,763,2419
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT6,292,1045
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,CG2,17621,13386
2023-08,WEEKDAY,15,TRAIN,CG2,32243,19676
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,EW6,6022,5476
2023-08,WEEKDAY,13,TRAIN,EW6,10298,11123
2023-08,WEEKDAY,10,TRAIN,NS14,37279,16616
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NS14,18208,10743
2023-08,WEEKDAY,11,TRAIN,TE18,7338,12850
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,TE18,3489,5572
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,PW3,659,673
2023-08,WEEKDAY,19,TRAIN,PW3,2261,2899
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NS19,9982,6089
2023-08,WEEKDAY,7,TRAIN,NS19,68464,56309
2023-08,WEEKDAY,16,TRAIN,EW19,17961,18876
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW19,8399,8084
2023-08,WEEKDAY,11,TRAIN,PE4,1702,940
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1042,682
2023-08,WEEKDAY,14,TRAIN,NE5,12101,13469
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NE5,5564,6462
2023-08,WEEKDAY,15,TRAIN,EW16/NE3/TE17,37621,24069
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,11803,8206
2023-08,WEEKDAY,9,TRAIN,TE4,4134,4715
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE4,1822,1753
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1368,1556
2023-08,WEEKDAY,17,TRAIN,PW1,3253,3272
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1668,1832
2023-08,WEEKDAY,8,TRAIN,EW31,3205,22131
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,689,166
2023-08,WEEKDAY,5,TRAIN,EW12/DT14,5893,1001
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,PE4,824,421
2023-08,WEEKDAY,9,TRAIN,PE4,2109,869
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,PE1,378,2070
2023-08,WEEKDAY,22,TRAIN,PE1,750,4725
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,PE2,133,1566
2023-08,WEEKDAY,23,TRAIN,PE2,325,3650
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NS18,6258,7195
2023-08,WEEKDAY,18,TRAIN,NS18,35235,36732
2023-08,WEEKDAY,17,TRAIN,EW4,36743,21961
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,EW4,9619,8523
2023-08,WEEKDAY,13,TRAIN,DT8,7558,4168
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1652,1564
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC21,3904,3360
2023-08,WEEKDAY,20,TRAIN,CC21,13104,9146
2023-08,WEEKDAY,21,TRAIN,EW15,54360,10725
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW15,10055,4685
2023-08,WEEKDAY,14,TRAIN,SW5,8359,9247
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,SW5,4318,3676
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT6,3854,3061
2023-08,WEEKDAY,13,TRAIN,DT6,10726,8137
2023-08,WEEKDAY,9,TRAIN,CE1/DT16,8891,40915
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,4045,16331
2023-08,WEEKDAY,6,TRAIN,SE5,4872,2554
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,SE5,580,210
2023-08,WEEKDAY,17,TRAIN,EW25,12847,22043
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,EW25,6613,7296
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT17,55,49
2023-08,WEEKDAY,0,TRAIN,DT17,248,96
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW27,85,2898
2023-08,WEEKDAY,0,TRAIN,EW27,126,5697
2023-08,WEEKDAY,9,TRAIN,CG2,12894,25882
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CG2,5676,9337
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,29647,28738
2023-08,WEEKDAY,16,TRAIN,EW2/DT32,52694,67379
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,24025,22576
2023-08,WEEKDAY,14,TRAIN,NE17/PTC,41546,47563
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW30,834,572
2023-08,WEEKDAY,9,TRAIN,EW30,852,3891
2023-08,WEEKDAY,22,TRAIN,SW1,1503,1021
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,SW1,593,459
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,TE16,1963,3290
2023-08,WEEKDAY,20,TRAIN,TE16,5349,8165
2023-08,WEEKDAY,7,TRAIN,NS8,89335,30941
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NS8,9579,5315
2023-08,WEEKDAY,19,TRAIN,CC4/DT15,47168,24464
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,14162,9482
2023-08,WEEKDAY,11,TRAIN,CC20,5680,4081
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC20,3157,2393
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,17933,8291
2023-08,WEEKDAY,8,TRAIN,NE16/STC,132478,29462
2023-08,WEEKDAY,6,TRAIN,CC21,5240,3400
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,CC21,783,645
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NE14,61,1380
2023-08,WEEKDAY,0,TRAIN,NE14,166,3354
2023-08,WEEKDAY,5,TRAIN,CE1/DT16,1197,0
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,325,0
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT2,1207,631
2023-08,WEEKDAY,8,TRAIN,DT2,8933,8559
2023-08,WEEKDAY,0,TRAIN,CC28,27,139
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,CC28,11,69
2023-08,WEEKDAY,22,TRAIN,EW10,6991,16129
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,EW10,3568,6573
2023-08,WEEKDAY,23,TRAIN,EW4,1528,10607
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,EW4,803,4499
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW20,5413,5144
2023-08,WEEKDAY,14,TRAIN,EW20,11388,10296
2023-08,WEEKDAY,14,TRAIN,EW26,23069,22139
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW26,13990,11718
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS20,1008,9285
2023-08,WEEKDAY,6,TRAIN,NS20,6383,37930
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2407,465
2023-08,WEEKDAY,6,TRAIN,DT29,15513,2503
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1847,4888
2023-08,WEEKDAY,7,TRAIN,NS24/NE6/CC1,10409,31017
2023-08,WEEKDAY,7,TRAIN,BP7,5194,3443
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,BP7,249,151
2023-08,WEEKDAY,20,TRAIN,BP11,1246,5456
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,BP11,511,1654
2023-08,WEEKDAY,11,TRAIN,TE14/NS22,40262,97710
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,TE14/NS22,25959,60207
2023-08,WEEKDAY,7,TRAIN,NE7/DT12,22358,31442
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,4780,5811
2023-08,WEEKDAY,18,TRAIN,CC3,26997,14468
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,CC3,7944,6745
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NS5,12411,12434
2023-08,WEEKDAY,14,TRAIN,NS5,25593,24284
2023-08,WEEKDAY,16,TRAIN,DT7,9361,6345
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,DT7,2409,2444
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,CC3,498,3356
2023-08,WEEKDAY,8,TRAIN,CC3,2067,22425
2023-08,WEEKDAY,22,TRAIN,CC7,5105,7593
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1577,3097
2023-08,WEEKDAY,10,TRAIN,PW4,4812,2969
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2730,2155
2023-08,WEEKDAY,18,TRAIN,BP13,1484,3721
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,BP13,492,306
2023-08,WEEKDAY,7,TRAIN,BP9,7218,2825
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,BP9,879,610
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1628,1089
2023-08,WEEKDAY,16,TRAIN,CC26,7173,3119
2023-08,WEEKDAY,15,TRAIN,DT29,4088,6153
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2865,2812
2023-08,WEEKDAY,9,TRAIN,EW31,1161,4410
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW31,1069,750
2023-08,WEEKDAY,14,TRAIN,PW4,4334,6135
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,PW4,2936,2908
2023-08,WEEKDAY,12,TRAIN,EW7,16200,13175
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW7,9259,7259
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CC12,2932,1596
2023-08,WEEKDAY,9,TRAIN,CC12,11598,4353
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS19,6456,3807
2023-08,WEEKDAY,6,TRAIN,NS19,35123,21723
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NS28,2015,3070
2023-08,WEEKDAY,11,TRAIN,NS28,1267,1862
2023-08,WEEKDAY,14,TRAIN,CG2,26285,24601
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,CG2,14391,16611
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,PE7,10,224
2023-08,WEEKDAY,0,TRAIN,PE7,11,431
2023-08,WEEKDAY,9,TRAIN,NS9/TE2,67582,46053
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,24039,18557
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,DT21,3960,2738
2023-08,WEEKDAY,22,TRAIN,DT21,12315,6376
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW11,9869,8757
2023-08,WEEKDAY,19,TRAIN,EW11,28318,32770
2023-08,WEEKDAY,22,TRAIN,DT31,3588,10636
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,DT31,1338,4553
2023-08,WEEKDAY,17,TRAIN,PE2,6477,8877
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,PE2,2795,2744
2023-08,WEEKDAY,22,TRAIN,BP2,541,3529
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,BP2,215,1389
2023-08,WEEKDAY,11,TRAIN,NS18,16378,8210
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NS18,8115,4064
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NS23,19802,25190
2023-08,WEEKDAY,14,TRAIN,NS23,36151,38544
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1530,5178
2023-08,WEEKDAY,21,TRAIN,DT31,4981,12223
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,PW1,1180,752
2023-08,WEEKDAY,19,TRAIN,PW1,2621,2319
2023-08,WEEKDAY,10,TRAIN,EW5,36104,22210
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW5,18154,11787
2023-08,WEEKDAY,23,TRAIN,DT10/TE11,1517,3804
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT10/TE11,687,1426
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,TE8,68,211
2023-08,WEEKDAY,0,TRAIN,TE8,201,345
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NS16,22571,16396
2023-08,WEEKDAY,11,TRAIN,NS16,41450,31080
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,CC23,150,1189
2023-08,WEEKDAY,6,TRAIN,CC23,1041,14869
2023-08,WEEKDAY,14,TRAIN,SE2,4587,5858
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2532,2570
2023-08,WEEKDAY,23,TRAIN,NS18,2115,10664
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS18,857,4831
2023-08,WEEKDAY,15,TRAIN,EW14/NS26,49760,31555
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,12139,13200
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1501,501
2023-08,WEEKDAY,7,TRAIN,PW4,17187,2800
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1558,589
2023-08,WEEKDAY,9,TRAIN,BP12,4698,1321
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW15,12767,8955
2023-08,WEEKDAY,15,TRAIN,EW15,33246,21494
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT2,66,402
2023-08,WEEKDAY,23,TRAIN,DT2,147,1274
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1900,2003
2023-08,WEEKDAY,16,TRAIN,BP3,3584,4957
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,SW8,837,819
2023-08,WEEKDAY,15,TRAIN,SW8,2118,2322
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,4282,3361
2023-08,WEEKDAY,17,TRAIN,DT10/TE11,14948,12060
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,PW5,435,2757
2023-08,WEEKDAY,22,TRAIN,PW5,713,4376
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NE15,3868,1017
2023-08,WEEKDAY,6,TRAIN,NE15,35218,6024
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,TE6,23,637
2023-08,WEEKDAY,0,TRAIN,TE6,61,1164
2023-08,WEEKDAY,21,TRAIN,NE16/STC,29069,58484
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,11454,22266
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,EW23,8106,7495
2023-08,WEEKDAY,6,TRAIN,EW23,54010,52387
2023-08,WEEKDAY,11,TRAIN,DT6,9805,10185
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT6,4118,2508
2023-08,WEEKDAY,19,TRAIN,BP6/DT1,51546,109836
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,13919,23495
2023-08,WEEKDAY,14,TRAIN,BP2,2207,2322
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1431,1173
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,CC7,35,298
2023-08,WEEKDAY,0,TRAIN,CC7,66,681
2023-08,WEEKDAY,18,TRAIN,TE14/NS22,160228,128762
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,60399,37544
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1969,1483
2023-08,WEEKDAY,19,TRAIN,EW30,11298,3146
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,63991,46219
2023-08,WEEKDAY,17,TRAIN,TE14/NS22,124218,89255
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,6481,16619
2023-08,WEEKDAY,23,TRAIN,NS9/TE2,11642,37149
2023-08,WEEKDAY,9,TRAIN,NS7,32200,25464
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS7,13124,10301
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,4756,865
2023-08,WEEKDAY,23,TRAIN,CC4/DT15,10268,1554
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,TE8,5202,4925
2023-08,WEEKDAY,16,TRAIN,TE8,8962,10283
2023-08,WEEKDAY,10,TRAIN,EW31,1266,1307
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1163,325
2023-08,WEEKDAY,9,TRAIN,NS12,23710,8071
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS12,8971,3715
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1185,2306
2023-08,WEEKDAY,19,TRAIN,PE1,3288,9970
2023-08,WEEKDAY,20,TRAIN,DT23,5489,3649
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1525,1274
2023-08,WEEKDAY,20,TRAIN,PW6,514,2491
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,PW6,267,705
2023-08,WEEKDAY,8,TRAIN,NE13,60676,30930
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NE13,9452,9881
2023-08,WEEKDAY,13,TRAIN,BP13,1363,1063
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,BP13,602,347
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC28,2190,1149
2023-08,WEEKDAY,11,TRAIN,CC28,4224,2478
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,30105,29962
2023-08,WEEKDAY,14,TRAIN,EW8/CC9,48623,45885
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,SE3,792,72
2023-08,WEEKDAY,6,TRAIN,SE3,8304,980
2023-08,WEEKDAY,15,TRAIN,BP2,1784,2569
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1203,1133
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3692,3451
2023-08,WEEKDAY,15,TRAIN,DT31,8157,7522
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3660,3720
2023-08,WEEKDAY,17,TRAIN,PE6,10213,11601
2023-08,WEEKDAY,20,TRAIN,DT8,2739,3323
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,DT8,763,1551
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,TE4,2541,1546
2023-08,WEEKDAY,16,TRAIN,TE4,6406,3543
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,SW6,945,1993
2023-08,WEEKDAY,19,TRAIN,SW6,2659,10016
2023-08,WEEKDAY,12,TRAIN,DT10/TE11,8133,5275
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,DT10/TE11,4295,2577
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,PW1,1454,1242
